clip_id,caption
clip_2899.mp4,A person is mixing ingredients in a metal bowl.
clip_2900.mp4,A man wearing headphones in front of a computer screen.
clip_2901.mp4,A man is playing a video game in a fantasy setting and defeats an enemy with a powerful attack.
clip_2902.mp4,A group of people are playing a video game in a virtual world.
clip_2903.mp4,A woman is standing in front of a painting and talking to the camera.
clip_2904.mp4,A book cover with the words knit with hannah.
clip_2905.mp4,A green and white card with the words knit with hannah.
clip_2906.mp4,A black background with text that says you will need a bottle of vodka.
clip_2907.mp4,A close up of a plastic container with food in it.
clip_2908.mp4,A person sitting at a desk with a bottle of vodka.
clip_2909.mp4,A woman in a blue shirt and yellow vest standing next to a black dog.
clip_2910.mp4,A black dog wearing a yellow vest is walking on a floor in a school auditorium.
clip_2911.mp4,A black dog wearing a yellow vest is being trained by a woman in a room.
clip_2912.mp4,A person is playing with toy trains on a table.
clip_2913.mp4,A thomas the tank engine toy on a red surface.
clip_2914.mp4,A person holding a toy train car on a red background.
clip_2915.mp4,A futuristic looking computer on a black background.
clip_2916.mp4,A young man is sitting in front of a computer and talking to the camera with excitement.
clip_2917.mp4,A young man is sitting at a desk in front of a computer with a monitor and speakers.
clip_2918.mp4,A close up of a lion looking at the camera.
clip_2919.mp4,The mercedes-benz g63 amg 6x6 off-road vehicle is driving on a dirt road in the desert.
clip_2920.mp4,"It is a black background with the words ""amg 50 years of driving performance"" written in white letters."
clip_2921.mp4,There is a white round object on a gray surface.
clip_2922.mp4,A smartphone with headphones is placed on a wooden table and the phone's screen displays music playback controls.
clip_2923.mp4,A man is playing a video game on a television in a room.
clip_2924.mp4,Two men are standing next to a fence and talking about an electric fence.
clip_2925.mp4,Two men are standing next to a wooden post in the middle of a dirt road.
clip_2926.mp4,A man standing next to a wooden cross that says jesus is lord.
clip_2927.mp4,A chef is preparing food in a kitchen.
clip_2928.mp4,"A man is cooking food in a kitchen. he is wearing a black shirt and appears to be preparing a salad. the video also shows various objects in the kitchen, including a blender, a knife, a cutting board, and a bowl of salad."
clip_2929.mp4,A chef is preparing a dish of chicken and salad on a blue plate.
clip_2930.mp4,A person pointing to a red toy cat on a table.
clip_2931.mp4,A computer screen showing an animation of an orange cat.
clip_2932.mp4,"A man is holding a red toy cat made of clay, and he is holding it with his hands."
clip_2933.mp4,A young black man is sitting at a table with a cup of coffee and he is talking to the camera.
clip_2934.mp4,A person holding a bag of food on a table.
clip_2935.mp4,A close up of a person holding a bag of nuts.
clip_2936.mp4,A person is using the navigo lab application on their smartphone to buy tickets. they have three options to choose from: a book of 10 tickets for 14.
clip_2937.mp4,"A person is holding a smartphone with the navigo app open on the screen, displaying a code that needs to be validated."
clip_2938.mp4,"A man is standing in front of a metro station, holding a smartphone and wearing a blue jacket."
clip_2939.mp4,A white luxury yacht is sailing on the sea with mountains in the background.
clip_2940.mp4,"A bathroom with a toilet, sink, shower and mirror."
clip_2941.mp4,A luxurious white yacht is sailing on the sea with blue sky and mountains in the background.
clip_2942.mp4,A young asian woman is wearing glasses and talking to the camera.
clip_2943.mp4,A woman is holding a package of facial wipes and talking to the camera.
clip_2944.mp4,A woman is holding a pack of tampons and talking to the camera.
clip_2945.mp4,A close up of a red and white sign.
clip_2946.mp4,Two men talking to each other in front of model airplanes.
clip_2947.mp4,A black background with the words learn more about model aviation on it.
clip_2948.mp4,Three men looking at a computer screen with a picture of sonic the hedgehog on it.
clip_2949.mp4,Sonic the hedgehog running in front of an explosion.
clip_2950.mp4,A close up of a neon green nike running shoe.
clip_2951.mp4,A man is standing in front of a garage and talking to the camera.
clip_2952.mp4,A man is standing in a garage and talking to the camera.
clip_2953.mp4,A porsche racing car in a garage with a man working on it.
clip_2954.mp4,An anime character with long white hair and a red robe.
clip_2955.mp4,A drawing of a girl with black hair and white eyes.
clip_2956.mp4,"There is a drawing of a cartoon character on a white background,."
clip_2957.mp4,A man and a woman in aprons on a tv screen.
clip_2958.mp4,A close up of a person mixing something in a bowl.
clip_2959.mp4,Three men in aprons standing around a bowl of food.
clip_2960.mp4,The speaker is standing in a garden and talking to the camera.
clip_2961.mp4,A gardener is using a rake to turn over compost in a bin.
clip_2962.mp4,The person is holding a box with a plant growing inside it.
clip_2963.mp4,A person wearing a motorcycle helmet in a room.
clip_2964.mp4,A man wearing a black shirt is holding a motorcycle helmet on a table.
clip_2965.mp4,A man is holding a motorcycle helmet and talking about its features.
clip_2966.mp4,A person is walking on a tile floor in a public place. the person is wearing blue jeans and white sneakers.
clip_2967.mp4,A young black woman wearing glasses and headphones stands on a street at night while looking at the camera.
clip_2968.mp4,A close up of a muffin in a plastic bag.
clip_2969.mp4,A person is cleaning the floor with a polishing machine.
clip_2970.mp4,A man is standing in front of a door and smiling at the camera.
clip_2971.mp4,A tile floor with a sign that says we can do the same for you.
clip_2972.mp4,A person is holding a pair of shoes and talking about their size and condition.
clip_2973.mp4,A person holding a pink and gold nike basketball shoe.
clip_2974.mp4,"The person is holding a pair of sneakers in a box, and they are size 10."
clip_2975.mp4,A person is using a vacuum cleaner and emptying its contents into plastic containers.
clip_2976.mp4,A person is using a vacuum cleaner on a table.
clip_2977.mp4,A person is using a steam cleaner to clean the floor in a bathroom.
clip_2978.mp4,It is a red background with white text that says shining sauce yum yum sance.
clip_2979.mp4,"There is a bowl of cream on a table, and the camera slowly zooms in on the cream."
clip_2980.mp4,A person is mixing ingredients in a bowl with a whisk.
clip_2981.mp4,A computer screen showing a web page.
clip_2982.mp4,A screen shot of a video game menu.
clip_2983.mp4,A close up of a computer screen with icons on it.
clip_2984.mp4,A video game screen showing a map.
clip_2985.mp4,A video game screen with blood on it.
clip_2986.mp4,The player is playing a video game and the game is a first-person shooter game.
clip_2987.mp4,Some trees and grass in a minecraft game.
clip_2988.mp4,It is a minecraft video game and the player is using the game's settings to adjust the video settings.
clip_2989.mp4,The game over screen with a blue background.
clip_2990.mp4,The viewer is conducting an experiment to determine whether a nickel is magnetic.
clip_2991.mp4,"A person is rubbing a piece of nickel on the bottom of a spot plate, then adding a drop of nitric acid to the nickel and observing if it dissolves."
clip_2992.mp4,A person in a blue glove holding a tube.
clip_2993.mp4,Two motorcyclists are riding on a winding road in the countryside.
clip_2994.mp4,An aerial view of a city with buildings and beach in the background.
clip_2995.mp4,"It is a man in uniform standing on the side of a road, holding a piece of paper and looking at it."
clip_2996.mp4,A group of people are working on implanting radio transmitter chips into fish species at mcginnis field station in orland park.
clip_2997.mp4,A team of medical professionals are performing surgery on a fish.
clip_2998.mp4,"A man wearing glasses and a baseball cap stands in a workshop, looking at the camera."
clip_2999.mp4,A man and woman are preparing traditional middle eastern food on a rooftop terrace with a view of the city.
clip_3000.mp4,A person pouring oil into a bowl of food.
clip_3001.mp4,"The sun is setting over a cityscape, with buildings and streets visible in the distance."
clip_3002.mp4,An american flag on a news tv screen.
clip_3003.mp4,A man sitting on a bench next to a man holding a barbell.
clip_3004.mp4,A group of people sitting on a couch on fox news.
clip_3005.mp4,Potatoes are being cooked in a microwave oven.
clip_3006.mp4,A white plate topped with baked potato chips.
clip_3007.mp4,A plate of food with some text on it.
clip_3008.mp4,Two men talking about a blue suitcase at a convention.
clip_3009.mp4,A person is using a smartphone to unlock a blue suitcase on display at an exhibition.
clip_3010.mp4,A person is handling a blue suitcase at an exhibition.
clip_3011.mp4,A woman is talking about the news on a news program.
clip_3012.mp4,A police car is parked on the side of the road in front of a brick building with a palm tree in front of it.
clip_3013.mp4,A woman in a green shirt talking to the news.
clip_3014.mp4,A woman in a kitchen holding a box of pie crusts.
clip_3015.mp4,A woman is standing in a kitchen and talking to the camera.
